x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW
0.7252130669853447,0.3611243964529354,-0.7180577267631975,-0.8448572277967732
-0.7657433862750481,-0.5068160677675093,0.45581116835192903,0.5577268829565539
-0.47864329644867476,-0.8488198182914872,0.17133321755872358,0.36087877076578523
-1.6786109051662528,-0.7676662292421267,0.11974798449635185,0.18890072178970457
-0.433649281329196,-0.8431201500597654,-1.3529952195671746,-1.1429344128343637
-0.9416211012028548,-0.8422250094647483,0.17381052924141166,0.23487820791542274
0.8396487969488869,1.1888684826522649,0.08373175083329036,0.23073691167610377
-0.6391277020061941,-0.8509943684281763,0.15108791364932028,0.0856958135732913
0.8398740787002738,0.684052552531845,0.48794242204306465,0.5877655308064844
0.23731043927600626,-0.8478209459373808,-0.33818606327114437,-0.17979614340931915
-1.217044093401499,-0.34582420132730035,-0.49199810920864856,-0.6957991433962513
-2.186619412313444,-0.7958793663119909,-1.0453376168380848,-1.1214516072994232
-1.5713869697785454,-0.8494471580677228,-0.2958525942776483,-0.44562450147932636
0.191928397524265,-0.8496781999883686,0.19385619619802555,0.24937537172456242
0.7105436803844956,0.6245500371248444,-0.9309864957538558,-1.0579044349698805
-0.4651194671380828,-0.5673128633265763,0.6127762778788062,0.6103756538229158
0.8356718317459123,-0.35081925633578603,0.1391098596932544,-0.07205690793123447
0.838525700512226,-0.37119339529318873,0.7633708516292057,0.5603550732133997
-1.066739405816572,-0.8354618954239881,-0.6331468794766231,-0.40410242317474093
0.8407939997280934,0.7143935712264917,0.080815244277614,-0.06511684477918449
-0.2712825163690544,-0.8492733557207433,-0.04627370980719742,-0.04777264998861748
0.8209457455228307,1.504792270067624,-0.5151878548990617,-0.5570365911239763
0.8374557564958273,1.4980838388689695,-0.9890261959806449,-0.836301413648513
0.5316762137276301,-0.2806704262032988,-1.249443240969581,-1.1931836623466765
0.8257909738537847,0.1353762776195949,0.046724398296342104,0.2566815128839501
-1.4274860650857815,-0.832829418399102,-0.12143243703035789,-0.24025371382886768
0.8331765731979531,2.567409947394281,0.17141331383239997,-0.01991370056052375
0.8411467021718837,1.3570371017464076,0.2951045515918951,0.2090332906470808
-0.5547080052920003,-0.7338827799136853,-0.6868067773996777,-0.6262283826679229
0.840235978078745,1.1914632668512577,0.7759191248082346,0.6091077289780665
0.42647113667514575,-0.8502157514910372,0.9963254263247295,0.8380454552259164
-1.324457236137361,-0.8287842315032211,-1.2476515654638631,-1.2676823859787227
0.8372086900725515,1.0554070099568669,-0.1650265007818889,-0.014007505121742618
-1.0838853771558536,-0.8499223356213772,-0.24625896646868473,-0.3785213026453909
0.8393592712683914,-0.4617546689165099,0.6982626964098185,0.584210874996846
-2.1751869137198554,-0.8492152426120241,2.3610934456819486,2.22876857920475
-0.04381173047488911,-0.8344225201648834,0.3926697074236066,0.6391767424560165
0.7927246385748627,2.0793994245522582,-0.9613915967609084,-1.0178557155034331
