Run_ID,Feed_Temp_K,Feed_Press_Pa,Benzene_Frac,Stages,Feed_Stage,Reflux_Ratio,Bottoms_Rate,x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW,Converged
1781,318.5279898372512,115414.94123620825,0.48330225618174544,19,12,3.03950679200152,59.334804430775236,0.5090420701770357,0.0008304281129035603,146877.7937193572,155141.6470960605,True
1782,299.98428203689394,122944.83727143353,0.3472460119581909,19,5,3.953544303853943,48.486781198880465,0,0,0,0,False
1783,344.6159462931447,136422.13130632153,0.3148379048933342,15,8,3.7980296882584073,50.03993302303647,0.32927418879858805,0.0004010251744655609,173425.04724992465,178261.7740601267,True
1784,295.56125546691425,104054.97076041748,0.5587858353223607,24,11,3.331392108456596,56.992558173206405,0,0,0,0,False
1785,293.7946050818119,124807.80231724709,0.38673074583707373,23,6,3.6506597833334835,46.93099648357879,0,0,0,0,False
1786,327.48718273968194,132953.02262956018,0.5517010333795578,21,8,4.26861451600055,48.615412730151775,0,0,0,0,False
1787,301.51668900135354,124448.87621091955,0.4453428281495177,29,5,3.7289203688015355,42.58793779854494,0,0,0,0,False
1788,320.1727307321735,109256.18095593505,0.5453641027162716,26,11,4.69299909857523,59.909419442124076,0,0,0,0,False
1789,290.70265542590784,132032.17555363174,0.5556920205012976,20,5,3.003139929683797,59.64552927881424,0.5851544414957118,1.708488371185127e-06,146157.62844633925,158409.0406639772,True
1790,316.2405095973696,129431.89542109004,0.33596094845417523,26,12,2.7971045274397808,56.97580856256269,0,0,0,0,False
1791,297.39134318958594,141496.69279771662,0.44093057273962777,29,6,4.880513687203257,56.92487710015798,0,0,0,0,False
1792,347.6362341420332,121402.2695566988,0.49970706185072833,17,10,4.450466241217867,41.91291983683663,0.518174114799831,0.000602199841895272,201664.21615112235,204867.32655137585,True
1793,340.356376606168,114454.21378180904,0.41100503390912946,16,13,1.3533986217769232,45.6801302892612,0.4267288999627598,0.028207471196973775,86202.55139975202,91182.23196469535,True
1794,323.19540389734794,109626.35404304061,0.5089826966626874,21,13,2.2959880302462583,55.527405607086415,0,0,0,0,False
1795,313.7894471688885,130843.66071213491,0.3285086340468149,24,10,3.2345687631315307,59.015310538320406,0,0,0,0,False
1796,306.26244011600267,136859.16480484366,0.41842918096245285,22,5,4.609526176961337,41.593766640703095,0,0,0,0,False
1797,319.8841145414115,144248.38203093386,0.5328766696885869,24,13,2.354181957173599,46.77104811606187,0,0,0,0,False
1798,344.24617986748933,112218.75029620918,0.4959521786663934,26,5,4.1541502242170445,40.94364852251471,0,0,0,0,False
1799,342.9628996281426,117027.29003384218,0.677640289520506,24,11,4.593082150145074,59.738675206725034,0,0,0,0,False
1800,338.2846408750233,114087.5865075741,0.3577814074327711,15,9,2.651389848803026,54.17008293199291,0.3754332819255162,0.0013972587289320956,132042.84121689503,137714.805800215,True
1801,305.5181889318353,129889.2071038898,0.5020406479602995,21,6,4.588112092866118,44.99156342479322,0,0,0,0,False
1802,340.6603938123828,122051.89890802976,0.6962759588036684,19,7,3.2004259980960414,42.33399805611147,0.7214325163641486,2.3083190589813584e-05,156775.7966711992,160221.18720581918,True
1803,317.5188301816182,125823.0997917816,0.5607681484142196,22,13,4.315313267716876,55.99276145477499,0,0,0,0,False
1804,343.6638889570327,137295.65775407967,0.5334999774657612,20,13,2.850569142940282,56.43622590944415,0.5602173030425144,0.0009996334182808975,140840.37931050864,144575.34555020565,True
1805,335.9231312066707,121989.96652944434,0.5467624005511558,27,6,4.243466590429175,58.55520477907108,0,0,0,0,False
1806,295.22594687232305,143197.59547778012,0.4678738008240783,20,5,4.174566626891868,49.81538335486304,0.488710449531598,9.763395771998004e-07,189633.06913404266,201672.92135696262,True
1807,309.20117403409563,104516.23520045256,0.5204699041668585,22,10,1.9206387385720998,46.755531505707616,0,0,0,0,False
1808,330.83809239434294,145001.47161257782,0.5228487460345841,16,12,1.9119167612306072,58.24411824249248,0.5492430087556949,0.014878409010953692,106266.95465904633,112259.92442223319,True
1809,333.40830516144666,121258.23988787695,0.5237393205501146,23,8,1.2224406525967453,50.75303704987027,0,0,0,0,False
1810,304.9383774324855,103690.53666412932,0.5325237986265556,22,8,1.4279757408019371,55.361469372508346,0,0,0,0,False
1811,305.89429142318573,120471.24523679327,0.41329427620045384,20,13,2.674888244330404,53.72642762467154,0.4333629161414315,0.000738350391046242,133612.77609835812,144315.36290420257,True
1812,324.4976063177027,123976.74104053793,0.6101236498715099,24,11,1.955926308916156,53.553048710921445,0,0,0,0,False
1813,310.94983035842813,114644.40632650297,0.635296820989462,15,13,4.557266247598033,53.19519168015037,0.6625710578619501,0.04652427851656362,204951.43598146067,213627.19696963465,True
1814,292.0268350913153,142062.99184841124,0.3070135944462557,23,9,1.7371328730966056,50.204149020517335,0,0,0,0,False
1815,338.293513304511,104070.78057021502,0.4630430004243593,25,10,4.091675093977003,56.580648643561275,0,0,0,0,False
1816,334.23729826169074,109045.69136122239,0.4117309750341695,29,10,2.5826665940602727,54.463270678798494,0,0,0,0,False
1817,303.0388907633799,116636.67466066417,0.6790780236957585,15,8,3.980368577888046,59.89387051693168,0.7143720676624267,0.001077603905476781,182723.7802342612,192458.31771319077,True
1818,299.2622820070637,118468.36387961774,0.5722641061738315,27,9,3.2456246808321936,44.41491861954731,0,0,0,0,False
1819,339.68055596104267,100361.1362185408,0.43096896164322607,23,10,2.8052709951559947,40.69643904358557,0,0,0,0,False
1820,307.7863214050024,134862.5062847815,0.5568661044977801,19,9,4.495123434134689,40.412855062145624,0.5765110983927136,5.934949961854537e-05,204302.04248772433,213876.92454971556,True
1821,299.0307296809823,149263.14314616693,0.667924446312201,16,11,4.990171594996369,49.41300042036558,0.6962309311386966,0.004124425506282018,221905.75132656816,232296.9188206287,True
1822,321.9659610494263,118425.39035220169,0.5656076198257972,28,7,1.7207602166850382,59.63321616818179,0,0,0,0,False
1823,324.21984816664695,139168.57007783523,0.5579767621815961,28,5,2.2096865465901883,54.96058824435704,0,0,0,0,False
1824,310.33391588468777,119119.14180741622,0.6599498990826811,17,11,1.2018072140211766,41.10264117533974,0.6830129909128514,0.006011598099547247,82185.89423985995,90832.29262475354,True
1825,317.1517729293108,117743.1001211094,0.5462451124940819,19,10,2.8731894207147084,55.03988536438388,0.5728718236187355,0.0002023064942405101,141957.406468789,150100.10545908927,True
1826,312.4116199501044,146736.38040163487,0.4783994195025053,26,6,2.360426945163576,56.51995847624808,0,0,0,0,False
1827,332.5734183472782,134465.33707540648,0.3947372551557162,24,6,2.55492018266931,52.64297608086664,0,0,0,0,False
1828,326.6276082981879,141101.9939108415,0.41860577049064635,15,13,1.2559383755597167,54.42563822931819,0.43598634243154416,0.06580322088950828,82026.561738519,89301.01604620498,True
1829,323.2371554656669,133261.29506251166,0.4829390406349891,21,5,3.2843455186657007,41.992647772822465,0,0,0,0,False
1830,319.89378587884994,112680.79435191496,0.48799638172355747,28,12,3.072079571090401,42.984765743223164,0,0,0,0,False
1831,328.62038203486935,142739.84525068942,0.4257867133102416,26,10,2.7009963327022053,42.52214562374186,0,0,0,0,False
1832,310.1625904391937,126350.99821978841,0.618010983314077,18,6,2.350906974974235,42.04320470409034,0.6404869724955962,2.5218975310072797e-05,124763.04182473688,133646.05534230222,True
1833,295.63980260522914,126904.45587990436,0.3070467958994546,23,11,3.9342414703008934,43.40626996639102,0,0,0,0,False
1834,291.50381196265346,108573.4496922174,0.3182007643315675,26,9,3.1884403144873508,45.480882237480195,0,0,0,0,False
1835,320.3427862344805,147030.44315982875,0.45482896144507984,28,9,4.062433045376399,55.34265689629947,0,0,0,0,False
1836,332.77879715154364,130249.80287054734,0.34513907358628687,16,7,4.792206318708788,47.06901935066289,0.35992543145909833,7.245230972673261e-05,210594.37149014467,217286.8762998355,True
1837,333.9515615086516,122110.92260890176,0.4808048330019359,25,8,3.0415920782698986,57.426137594539554,0,0,0,0,False
1838,331.56017871026836,117113.96399003075,0.46815199304544086,19,5,2.33475995081167,41.777238050497836,0.48551028075993813,3.3480101280585463e-06,123130.64705459385,129288.99416709205,True
1839,345.6297505533001,104275.18830208898,0.5892556321969964,15,7,1.2397538094515939,40.8156807933913,0.6101092156943104,0.0009506680604840317,83379.10805582983,86469.52568499422,True
1840,310.2448983620462,121977.87951935927,0.6960583795513398,18,13,1.3823873123527786,59.66270880329644,0.7312960801951796,0.014315401961099742,87475.11911803867,95988.9693371579,True
1841,331.1467259619785,139915.21319267218,0.686494433820491,19,9,1.8622409886356448,46.35725161380913,0.7137890442020206,0.0001867945838954151,106395.8768386722,111513.49369601994,True
1842,301.1851087057304,142722.2773570332,0.46763293313101073,29,9,4.97380861560606,59.49276556421489,0,0,0,0,False
1843,305.3168159086899,120249.99233719145,0.4394457184042744,19,8,2.48591948005353,58.86338411656149,0.46286863468475525,3.394686481491077e-05,126397.9953287467,137040.4297806643,True
1844,330.8346472200661,141651.8988174851,0.5942996161462404,27,9,2.2102591163336855,50.25735559962281,0,0,0,0,False
1845,298.11912199100504,107877.02716211355,0.5143304407304349,24,7,1.7947337553669485,54.52552704751954,0,0,0,0,False
1846,328.5880023138249,144751.45539335476,0.5479131268371947,23,5,3.3490746195045062,54.59233512178389,0,0,0,0,False
1847,345.0414418143007,102611.59892995722,0.42889063850655923,19,10,3.5455959028606587,54.90023830974519,0.4501695486035283,0.00012232674778406107,165299.2123117178,169368.19176441678,True
1848,292.16485110199733,141473.8628867215,0.35559215468020017,26,6,2.2356504861745705,50.13858882457859,0,0,0,0,False
1849,316.5351091874687,118251.25127405305,0.3606990889654749,24,10,4.704579607669101,50.78565993226869,0,0,0,0,False
1850,311.5009743279255,128513.23238535403,0.45830348294580203,21,13,3.1251063512537085,56.7288659405132,0,0,0,0,False
1851,316.9814102149154,140071.53465982908,0.40391161310860535,21,7,4.781356609494768,47.213690899351086,0,0,0,0,False
1852,306.53149583199564,102205.00659557179,0.5052895239994806,26,12,3.0657525048627443,45.86230973980163,0,0,0,0,False
1853,346.508888613685,143782.24506997236,0.6484795139480892,17,9,4.742096648718952,40.35438028875165,0.6709520201465338,0.00035708764481147393,214390.04460064974,217034.8693404092,True
1854,345.36854295585465,108535.30471740042,0.6161528951446057,16,7,4.446497931383053,57.12536042571367,0.6470053499522801,0.00016760837651403986,199908.861711177,202933.9839315912,True
1855,317.6647509374677,100844.70581758041,0.5815186802882428,28,8,2.8046591006584305,54.90437860075086,0,0,0,0,False
1856,323.4432090749731,133097.1042763719,0.5949291781790931,16,6,2.2894346984822986,49.9853211399508,0.6209312896870881,0.00012642362050590322,121439.98791974186,128291.43232500847,True
1857,340.5833425704051,101662.26498736338,0.624815202671047,22,6,4.715859966027058,55.90094386154513,0,0,0,0,False
1858,325.61682505010253,108569.22904915492,0.6754840505133036,28,5,4.532569928714453,55.695962397909454,0,0,0,0,False
1859,328.5626702779151,127407.99581366722,0.34127332014690426,20,9,3.974424279896633,57.14143845942372,0.35920165398669557,1.6670583138480718e-05,179094.29663312502,186532.72338934898,True
1860,348.88355506804305,125000.26377932413,0.33604251332503965,22,12,2.0202324835775705,55.233998303080355,0,0,0,0,False
1861,336.9309791992486,105978.88267475899,0.6269520150520069,25,11,1.2211536563131111,44.85071513848004,0,0,0,0,False
1862,342.204173971094,110934.38855473767,0.34941678859788317,20,8,1.9629469639094537,46.822750016148525,0.3642966574478583,1.2899063762422566e-05,107797.62580274027,112836.63490564295,True
1863,339.1581861596612,129920.82956731925,0.6555466424217595,27,5,4.659662574332546,47.21075427054566,0,0,0,0,False
1864,325.5914292487915,115742.7881973252,0.5560220047450388,17,5,3.2225074219987686,51.025867782274815,0.5810256091401556,1.7877492969822324e-05,155430.02106815844,162126.7764391542,True
1865,324.55671265541355,141351.81685212263,0.47857701817652387,15,5,3.8943722477398426,41.00270337617643,0.4959463100683015,6.09049742336384e-05,180981.27382905377,188257.11841274935,True
1866,336.49525740606043,149360.37875352654,0.3611977220006191,15,11,4.468511412682215,45.35172924395914,0.37585538490250214,0.004669103130571448,199457.09796386267,205408.32146242034,True
1867,338.9353739492678,149834.1728474446,0.5006844922133808,19,13,4.120873921630872,57.33072785581123,0.5262930057098714,0.0015002086726172536,186767.0117187575,191497.37779980162,True
1868,321.5163464835612,117141.5305706415,0.36468109394785897,27,8,3.569851953977107,40.1554414906236,0,0,0,0,False
1869,331.1217839475716,102517.38866665188,0.6711039395606283,28,8,4.8814121057153805,45.096554345986824,0,0,0,0,False
1870,304.4690646916854,113211.1580271038,0.4300764867292016,23,11,4.407495656466424,40.31816773486708,0,0,0,0,False
1871,325.5329666364374,125740.95246318352,0.4585178850317672,16,9,3.744420102686651,47.741417316170605,0.47805274952983795,0.0006348289083457414,174087.9078538842,181321.75964117164,True
1872,321.54697088616217,108739.0623516551,0.6973763882714414,21,8,1.9828075817221888,56.21756341519096,0,0,0,0,False
1873,296.01859814958783,119910.96912482692,0.4540255733123674,27,6,4.974929201517633,54.88956358932991,0,0,0,0,False
1874,314.5167041107494,103144.24795720441,0.38820437994931084,22,8,3.6697214772198627,41.93054441526277,0,0,0,0,False
1875,317.1077938707746,114712.87013899682,0.5989300038605304,28,7,2.546684514489712,56.87040997410369,0,0,0,0,False
